"HolderAddress","Balance","PendingBalanceUpdate"
"0x2e35c220cd80de1c12860328701a2cf87306d66d","10,198.542928520700424223","No"
"0xead63ee38f68efa6a0be1a5eb21a431302f0ba7e","10,150.916107133232536785","No"
"0xec004d5ec613f60364c6e3f2bbe59190a2e3f59a","10,144.818223401758464868","No"
"0xc82673e9904a6ccaacae3ba952bb598407212672","10,127.779073133194747099","No"
"0xf2ac3726f92a28e1b337d5d7716ad1434bb8bc35","10,111.492444484808561868","No"
"0xc36254094e8758db2c8fc6df1c0663a78dcaf19f","10,102.507546608622558286","No"
"0xb8dc7c9389350b49d30730cb7b11ff5a0cdb458b","10,099.682917877727859759","No"
"0x91af69147aa40d2e962f08ed701eac38995888a3","10,076.863793968873992104","No"
"0xc7a9cf006922d1e4de56436d9b856727b8767667","10,069.836834538690369017","No"
"0x446a0f32012b501b1a7da1e26d7982a91dabfd0f","10,068.609112551606397045","No"
"0x702680f8aa278cfaf9d6f308bc3703eb2a0aa604","10,033.51898738974268949","No"
"0xc18763e09cec6a355316302189af35023cfde643","10,027.521875322083303761","No"
"0x47f869650dd2a51efca1cb01d0f56655386fb6ee","10,001.755737505297507314","No"
"0x106a18fd90b6f4cc2b8334da8199d55cf883b2d9","10,000.000000932294195058","No"
"0xd83a4d70cb812eb310a41321c0e5fb0ba0f3d5a8","10,000.000000000004374124","No"
"0x3154783e960d5dc88bfe5b717f865167f1469c59","10,000","No"
"0x13db2565e2ed7dd9e4250164446f92755fbacfea","10,000","No"
"0x343901e826d183dfdc2fb316571b68adeab85bbe","9,954.58867965965501805","No"
"0x269b8558fa5c86ab2015f4115d5b301c0b65ce7c","9,826.899213240291490452","No"
"0x2a83eb8083f12d21c1ecc00dc536625e33f119c3","9,806.189491905248290633","No"
"0x9a6bb1e36a7dc749d70c739aa75818764fde50e7","9,663.046295864621688914","No"
"0x68484ac254d2168b3e8553ebcdc9bcd3427e7b83","9,620.000000007493693443","No"
"0xb404ad196404a728a1eaffda02199e77bd3631e3","9,572.122497683969199947","No"
"0xb01f8f528702d411d24c9bb8cc0e2fff779ec013","9,516.941195971201781929","No"
"0x2045cf26aeeeae77ce3b6a6f280f78416103bedf","9,510.37953373455553879","No"
"0xa0049e01652e78866c53eab2f8752abbfa9d3cf3","9,502.845048720731717126","No"
"0x2230583094a0a4a9c2e15682038fd455a26143bf","9,497.58257073451659256","No"
"0x011c809057c9ec072c27a3c35a6a49d7533fd90e","9,448.141852860479585493","No"
"0x835fbb254a8149a80fc5f8a1eea3391c27f8027e","9,420.211646162245348287","No"
"0xbb3096b69ffdc2b374489796d3af34b231aa3136","9,405.48128838598783154","No"
"0x9f9336773dbeb911eace0446deda6e40d619f696","9,404.676286819145211101","No"
"0x83fcd28ea8a06be3ba99e71fef6d8d30493dab2e","9,310.39038568037621946","No"
"0x81b97eb97966c4e553ce6a43ec842afde967417a","9,283.436715726276280345","No"
"0x6363175cc94eca3b7c07b7d468c57eb020386ab7","9,266.379638479011765741","No"
"0x5a2da0a3f0cfa0157a5445e7227a849f1177ac73","9,258.672071702780633835","No"
"0x8985bd777f5adf3043dbdf566404d4f03caf52f1","9,257.012026349862378714","No"
"0xe88261636edf23982111151a7946e74531082d5e","9,251.680176336336467655","No"
"0x7731423da83f903e9e1ad5d82f6eb7b68b77235a","9,195.646110159026222114","No"
"0x7aa254ede6b5931d48deade745cc0bbf0c4dc98d","9,173.197960520748358786","No"
"0x2aab4067270eebee60997dc9ed901f385a3c5e3c","9,085.372149546592594081","No"
"0x6af21a42215d218cdc94bc5e811ad9a8e5c52d87","9,067.086788690114407387","No"
"0x82dd8215460d2ee66cee8fe29739adb2f105411a","9,050.369905573471426569","No"
"0xfff57d20394ba9a25ea81008d00025af2461b9e2","9,032.213434116723350072","No"
"0xae0fa92c7f1167b659d9ef0cd6e327ba63b818f8","9,028.408016737962008994","No"
"0x5595e8b3f81171a7dded49cdd4a1fc85d5cef553","9,008.830297172228486286","No"
"0xec358792f9d8d7ddc32231707ce5a50db0af60ad","9,006.96228028112452375","No"
"0xaf9b8a5a2f07921dcb6691dccb08f9609609baf5","9,001.320741303773264189","No"
"0x1e4aab541a091be5e92cb7012dbd6e06697e442c","8,998.495929606915275031","No"
"0x91b4f9d590ec317da042482ce12c73b1c2b71eb6","8,851.317417380868528836","No"
"0x26046700aa6f91b9c657b7f33683d4c0f04dbfae","8,822.935810738980473293","No"
"0x9ecf535dd3298607c9f3b80d515caedde3c51c74","8,810.129134646075572131","No"
"0x90dcf3487ecf72324c68191bde29f543828c49d5","8,682.946613055612340388","No"
"0x97b4310edf6347d117cf28c2494e99d49f62a70e","8,675.025521127914709071","No"
"0x12493fe8f6fe7cf6dd8e4fe5464516085e39a6a9","8,649.207846210596557945","No"
"0x4dd429d750b41c5c8582be9b20d299aae8d7ba1b","8,648.424712621673381706","No"
"0x0132542d50d29e05e716c80ef5bbe96c72cefd78","8,547.437692436851468808","No"
"0x1d8ec7c84c21fdd7cdd5296dfb5826164e8a4adb","8,530.042609570455681263","No"
"0xeefdb2e54d0648aff25d50a857116caeae0c04a2","8,528.216759686045591957","No"
"0x0c8ab313cf5dffc14c4f5d06afcbae9071b5f1cb","8,485.440390542600008607","No"
"0x46a579a85a1c660396302764c0395268e84fe55c","8,479.22331224425312526","No"
"0xd88914555aa50e20b148c79cd0de14266622973f","8,477.375714816676266519","No"
"0x92c8aa622ac6d5e27ef28b6d08c16159a9ffc5f2","8,462.212494434859943035","No"
"0xee6c7a44651b6ff4e952ad0746f55bf10ac1edfc","8,458.192738066369827852","No"
"0x8ea701fc058936a76bd43edecac2994eb3dca9e8","8,442.98192555374196259","No"
"0xe686b45f6e9c6707166b83e2635f704feaa46ca2","8,424.105950813346861296","No"
"0xd74f9ed9727c3e0c86734526a02f04337c6b3df4","8,418.132205227400176488","No"
"0x86e11dce8ec6937423dc808d77cdfcf63b952974","8,346.449099849047025548","No"
"0x2df5866dace98bf62d49560cf904199842b46ef7","8,319.777448290223499287","No"
"0xa151bd34c90d52e3d4beb79eea5ea0db359edd83","8,313.972161906965127534","No"
"0x267bb8cc2eb64c360cd70f5f026b0f876d64e84d","8,276.008634793639136789","No"
"0x91e982bcf2a58269226caf538b39f96e2a77b0aa","8,275.31861845741993725","No"
"0x9d50c01c4e952c2b15b6aa3dc027ebca14f399f8","8,242.006410540812380546","No"
"0xf4393512734f5e6b294304909ef7128a7b7a5aaa","8,240.284353020175756317","No"
"0xd3df851ea69b0ec93477cf29d604594dcad8ae93","8,197.863331830176975824","No"
"0x89aa49a001d8a980e66be06e3326f371d7434db8","8,185.160500239426255944","No"
"0xeef8d1ade1f684e65fb14fb04e52157aa887a794","8,105.289122534186545222","No"
"0x7cca35e03ddf57f08408fc4fe19dcd3e9159b47b","8,087.704964772137897612","No"
"0x08b72055b3c096f9b740963e29f8afebe131d5dd","8,073.821850926678952847","No"
"0x5fbb76e741ff655cb1a94c41c9346dd265514cce","8,048.581275833203364048","No"
"0x650f62642bfe4bcc8cf12853186f9c350861b690","8,030.101873738067257497","No"
"0x5be214a7734b564452e3154f07065780747c9979","8,029.869435799328376599","No"
"0x3dcb5a84ceb4ec45c86a10645d988b1cb8368c7e","8,010.395386012609687347","No"
"0xa2b93d28b22db72b65590d23edb23cd08166c0ab","8,001.604075406302040383","No"
"0x9edc74cff26e1a1f89334c2e5b3c328c47087b40","7,926.071094591488979282","No"
"0x1bed99e8e0fd0ebc25c916e26917b0d61377baf9","7,913.185087937337792925","No"
"0xf695ee20951785d3acc4cf32807df8fd301db430","7,856.538251855461848677","No"
"0x3bfbbf790426283f8d4b56edff600616205ef93a","7,845.131838638086348474","No"
"0x38d17b15177977b400b4465705a1767eeb997fab","7,786.630554220122568224","No"
"0x9b871545bdf4d7b71cfb5b9ac438640eb3c1e2ec","7,752.504539688942642166","No"
"0xa07d2ecb9fe0feadc6b5e4e0201273f7e33bb206","7,737.54006892470735765","No"
"0x7386700a39f3fd5fc603bd201d03a097bcb4d912","7,678.440312244690738214","No"
"0xad8a8171746e06d14eeaa5f45e28c4af8b82e120","7,674.578012429876948288","No"
"0xfcaafe24d80aa625e8538fa35aa4610c2ec499e0","7,644.240877712133456395","No"
"0x2e15954f3711098db62e2611efed80b1f8792fb0","7,641.543700390071488499","No"
"0xe07055560084a743f901ca38dab509feceaa7059","7,599.109380288118450302","No"
"0x4f13498db32daf059a7f8b81fd387a9ac8f5a26c","7,598.424306325202280008","No"
"0x85193fca0f6476a1cb88135487cd24b94a24b652","7,563.411807416966320921","No"
"0xaa9407697d21fe30cc35607763e34733bc5fc61c","7,541.135244844465226621","No"
"0x179e9dd09602ec8677fafad31fa57aa39a760dc9","7,454.306733930306774939","No"
"0x31d94ea7b3e11c8ae7c4e2bed14d5b63429e8938","7,415.058663377502462034","No"
"0x499729c56a45b6175c3c84cf826602e8017be1b2","7,397.535187544238870895","No"
"0x8dff4dea16375c4c92fa705f2122b4b7fb04349c","7,371.264726982630608597","No"
"0xd46094016c3960986d9558969a54a3895f221c95","7,308.391460137904649981","No"
"0xe3c6bf7bdcaf891c0e6de875d6e3a1ce5e64f024","7,290.628081270727396064","No"
"0xbee758ba057e7d5548a80fc08647ea2921636944","7,265.153851651503962874","No"
"0x93ba3504e253946d04aad03bea67bcef6ffbe120","7,233.885937813069802585","No"
"0xa371cc21f762784ff1d2da00261e8c40208198b6","7,229.856906956135669464","No"
"0x2aa3a81b7c4bb74ad70676f7e42d6829699b3ffa","7,200","No"
"0xfaadfe2f1456d2851b6466a1c98793c012e47fcb","7,172.709295355877736045","No"
"0xf1aa9f3453122bf594a77fdcdb1e9d112565e500","7,057.870345546941780402","No"
"0x840b10a751494e3b2d43200de3fc54724389bc7a","7,043.025769718786830476","No"
"0x8d33189faa6ff377a3b59fe86ee1eaa897ae8965","7,039.886921480554724259","No"
"0x4dbe06b594fb3a9ebe9c58e3159552e70e06846c","7,034.176730375926558865","No"
"0x577b4d510b3962c0ac3043007813a045b36d2a41","7,013.226450009503067313","No"
"0x68f428bf550f58ccde43f40464f2e5e61aaa8dce","7,005.943448729982914014","No"
"0x18526137da27b4a25b43c8c5cae593eefcefa084","6,934.54353908743981404","No"
"0xba80fdaebab119fa127fd5cb9f15e7d2e645bc88","6,890.024292093928731324","No"
"0x620c4e83e368c863c0120a74e4bae4d0de9bd487","6,884.765449743876421231","No"
"0x060fbeb71de28fb8324825d7ab026d49cef678af","6,876.346561510274680433","No"
"0x544fad2f9542d54f7758206ca7fe6f8144378912","6,867.999297985247898324","No"
"0xff727c3a3f66c30c595dabb621b9f1f4f3c4a6cc","6,857.935326694005256055","No"
"0xff01f6ca02594cac1e67bc6d958fd55f859641c6","6,739.12566826433173045","No"
"0xc77b57787db20d3fd8ee13f5f9d7fd00b015da4c","6,711.721266158707811391","No"
"0x400ece0d0e902b3a92af36e29e1183279624de6c","6,697.286767810187794538","No"
"0xa6103f6704d8c1cfe060ef5f66c02c2de372b37a","6,688.790155788620909436","No"
"0x926a0d55cc5432f3c784214b29e632df48a580d7","6,679.616180816737720933","No"
"0x9227935c307cbfb53a3d2bd10d5e37f8be99559a","6,644.72960604618349476","No"
"0x168e04e8f695707f6454ff080ad8d37c0eb7fb5f","6,637.913627300707271374","No"
"0xa7677b1a1349bd76fafe44801b7f9e9f49a19683","6,616.644272593098449983","No"
"0xe4ee41d2da9e6ab2227eab1ce167ed29f190ba97","6,565.566261732484476615","No"
"0x1a4a062c32b7aaa9c4f2a5a68da98502737b33db","6,558.631992612069192063","No"
"0xe8505c994768fd82d8e17e8fe2a2bcb81fb5c485","6,498.474604983780421106","No"
"0xcdf02015edc91b66591ce46a9e0ae2c7d975d5a8","6,491.442625306782273117","No"
"0x9650a0b07f5b34cbab1618c89f35ef41fbccaf23","6,449.379934350148266449","No"
"0x1d58a88d6f393fed57af0e6bcc909b853d3cfa24","6,428.000000000002589593","No"
"0xbbb0300f697ea2c98e6a30d184de79190452c3d8","6,388.979986817243410515","No"
"0xd616dae5fb287725d453dce62dc6b07f48e76bab","6,380.900554228852098566","No"
"0xeded45a430cefaeb18fc0b375be709bdd2ed86ea","6,376.607032657265858867","No"
"0x2fa0c5a1b1a71bd8601ecab45c4cad769421ae99","6,321.309054515044414785","No"
"0xf5a915322164c5139f5bd5cc247e06e287ab4ce3","6,311.428480273229778122","No"
"0xbd6c7b0d2f68c2b7805d88388319cfb6ecb50ea9","6,310.205942199779918459","No"
"0x61e4ffe1a50352e786f318f5703f7d2fa5d86834","6,271.519280095706463783","No"
"0xcfeeebbbf37eba4dc28717acd2570617fe9d1e9c","6,250.93845824854906023","No"
"0x9898738ef4cbd483ade8b08764a924782baa2532","6,230.810847389820504419","No"
"0x746354d514ca1e99e73f091e6ef7790ebe2e7b94","6,222.228249840473839633","No"
"0x0877d0732eb6e5e9e3a13f76a955ab1762d7e888","6,205.64614907772672771","No"
"0x8b6f8dcf67c99ff17ae8430b9c5ece4dbcc5fe47","6,165.816711608942238233","No"
"0x46d8d283013e7de9c6e163991dcf32d14f6bcced","6,158.742828556259325128","No"
"0x2a3e2c68e653fa5d950ed849e638cb3e38a6a631","6,141.058873405204601193","No"
"0x557117cef0b4636f260ab6841b64c0bc9be8cee9","6,119.849999648093048012","No"
"0xff301263863c7af3730bd056c5cc42b6a30553c3","6,104","No"
"0x9915ee957ee07d840f049e2697b18de8fe5f6bb1","6,095.567940537957117251","No"
"0xfb4259299aaf838ac1f3f58f46ac4854fa980999","6,093.17531075872227151","No"
"0x20ba54e474a45ca095ecae08a5dc1e44cb9b375d","6,074.731902560078424875","No"
"0x4bbed7b8caea2d1f5e4b2868cc3257a9d6460772","6,034.801295880076031335","No"
"0xab274bf02fc2e5d2b68df1c287c6b25abed18b55","6,033.553739438110180686","No"
"0x52934a73d122107ff97dec003c85a94a21f49a3c","6,025.451666724511014284","No"
"0xf99986b16b7284e44cf465377951bda52989efbe","6,011.87379380461547375","No"
"0x49c04021c6ed1a6e98446ae7a2825ff8096c3f1e","6,001.227754554534736937","No"
"0xc7203010b04e26c9c81bea2a4b5b8971643847f9","6,000.592016491379366283","No"
"0x1335d0da94b5860c92c0e4d7fe788f4fa80961f9","5,981.179333764917083091","No"
"0x98e5e6984f78ebe5cce8e85ffdde8c25478bc78e","5,977.966658629806368523","No"
"0xf732e0b2635e7bed587204f55701c97e488c2f2d","5,926.869828693664556533","No"
"0xddfb770fe8c6c105c777a2d79ea14072131072e5","5,918.245451563427557154","No"
"0xf7a88b945b48ecf1d9d1272b8c79e9054fc31193","5,877.223699297495701101","No"
"0x3b4b494f233bcb263bf28e2ea1e86169ee870b2b","5,872.539486528816323367","No"
"0x6de896fcfa535b288a049a4bf8c3c133b0bc455f","5,844.091183352503392777","No"
"0xbe5685868d57b714cbd1c81f79200d70fb6b9373","5,839","No"
"0xebb0807bb04b923b168703d68947daca1297a812","5,829.844625411980040184","No"
"0x2f35a0ad368ae6cf146beb14e9bb7ce26823128e","5,819.913781823640068686","No"
"0xad6879dee2fc111701acd85f94ba0069e1cf552b","5,813.203166831511863447","No"
"0x544fb5fe8cf52acd263c7a279a787a8f817ba357","5,792.590460835471457191","No"
"0x5ea40302b8e4acd1c6bf8ba9637bbeb1cdd4409b","5,773.485699563158350041","No"
"0x873947df049423b1359fe9f80219a0cc38151a39","5,758.478265785880247714","No"
"0xc019845243b1b57ba2419ecd87087ba4f34303fb","5,755.622243389365264625","No"
"0x409b76d92ffd676c0db45ef0c3349b4e616ac1bf","5,718.383327850077739847","No"
"0xe109d8863ce980a7ad8c6d272011b20a21637784","5,672.059225998400394221","No"
"0xd089fc93f766877ce55d1025d6eb4927508728ec","5,628.873103491212016662","No"
"0x1f168be3a0c6dc924e178997e8ade0eaef59515f","5,587.584122855801082312","No"
"0x908eadc14b62b229379d324ef7f2c420cc7883b2","5,574.45061525205525612","No"
"0x85cbd7af81c6a520f736e5bb29dd44765ae8356e","5,563","No"
"0xe986c4a182b50edb2b42b4ef484e7442e7dd4f3e","5,546.250358793646233651","No"
"0x510425ea01b21c8e6307d9fe7f1523f05ce5b9a7","5,538.316241211316801265","No"
"0xde497dffe2d74b3c0ed30354475a89ef286ac02c","5,525.144265870581746691","No"
"0x7edb51352cb2884b7614a426c1af2e26be90bea1","5,523.797400978543725464","No"
"0x4158cad0ecf1ebc25f1a19fe000715def455cc6c","5,520.075490565917014719","No"
"0xba03b74208b35716590bb2bb378245bcbfaae7fc","5,519.739317386994442655","No"
"0xc8688aa514c16c6c9658f06614815f2aedac30db","5,490.696355924048088979","No"
"0x2d005d9da9dce241440e5e9aa5d6c79aa5a07558","5,476.732981976070135278","No"
"0x9f5289572fe72f1d95f5e9e2845bf852fcbe8044","5,470.39754145706602865","No"
"0xa902f20e4de7da3b992703aac462efc32929a552","5,459.820304309669454462","No"
"0xe1e14d28feeb667436a77546f60541ad6d628f65","5,443","No"
"0x2642ae703e1a39beba88e3feabb930a08527fca1","5,416.209986948591768408","No"
"0x00f9f96675a21a2e91f6278d2edaf88543da9ac8","5,373.01864717395223391","No"
"0xa7469b1a2b8deeed0eb1094060a20af72dffda2e","5,266.98655064537321376","No"
"0xa83f011e218b58d44587e9ccdc00c93ef27bc049","5,266.592429986115322504","No"
"0x2be42c8c7b460df3b043e219802f3067025e684a","5,259.712284483997982046","No"
"0x7d709fb39d2ac0639ccd5e862518184146c74456","5,258.74169708776342425","No"
"0x907e92651346dba84574cbad1325bb9027eaddcd","5,256.257518506500865269","No"
"0x66b895047840c8db1a141aaecea9ccdb8cf16517","5,255.943422832341152301","No"
"0x49241de53b1fde91c6b9e1f98e3fdc81896d5ad5","5,255.849192074325637383","No"
"0xcb931a7a208a9c30ca4e030449ca5840f6f51bc3","5,252.212523017487034523","No"
"0x9dff58ca8281025b716558131cfd74db6968288b","5,203.207988447566721295","No"
"0x98975d4f5b50a832dfa5fbbb06d5b93f291b8f9b","5,181.843805065655076848","No"
"0x0baf54cd20a60c28861bab8e5523d01000c4b532","5,153.955656604929976764","No"
"0xc1ceb7091ceddec8d78682d16cbf293d30a12dd5","5,150.089992304958019203","No"
"0x9a54b6c82b5908d8e73aee974300ca51ebe4d27b","5,110.688808315056966819","No"
"0xe3e7f3eb31d33e89b159fd3c1c43dcdbd9bec015","5,101.533711752369884438","No"
"0x7de7314618025ab5643d24f816a02c2a4658e87a","5,067.251050691955296651","No"
"0x8568a8040e192357a72068b717d411ee9c2c662b","5,049.813648832018108224","No"
"0x57edacb2b9f0d7e66fe642a007166c216d525cb1","5,049.509427913143679171","No"
"0xbaf012b1fe022135dbef627333a0e78abe8458bb","5,043.635338347253669656","No"
"0xf6370bbe5377af936dfbb9b036c44f0f0433ed54","5,022.139482304563090215","No"
"0x3f2932ebbc72c473219dae1078c292a63e3e3a84","5,014.944096728961544118","No"
"0x4a5c18efe46d5e6400a6615fcbbe99485b7679ee","5,003.816577380589450322","No"
"0xfe0caee9507bddf37b21b579019318138182e6b5","5,000.000000000001739917","No"
"0xc32f03cff9374b625e6db9926db061185db9d6b1","5,000","No"
"0x903d5fae8f54516898d3cd95c37e71f8c68461d7","4,964.994274276447980244","No"
"0xa37cf29b1166c7a27072e1701fe9cc8db408efcf","4,937.814367022037336422","No"
"0xbb388ce5bbc6ec446cda05d69fdbdb46b695e3ba","4,914.894315280232325348","No"
"0xe62f430b18335cd48440dd081886c5ca54952e87","4,909.665933504293054955","No"
"0xb5f196a75843f86d17cecb4ed35170af95e1e55f","4,902.583132302334397706","No"
"0x5ab0ad283391f1ddd4a357531666a3966a724d40","4,836.149226417737929276","No"
"0x8854efa6aaa3f143350d2706e5b880931b1cb4d9","4,784.215518833866915312","No"
"0xe6ab094cca9e7a4552aaddab80dd98c4a0a8c2bc","4,773.508578130068752692","No"
"0x0806025b3afac021292dcbc9712927847a982781","4,757.420448197215096534","No"
"0x4a18408e506b2ba34ca2b1b01d15c9c909a8fcf5","4,731.034450030367383182","No"
"0xd65a4a072d9435efba74f05b5446ea8afe6cf5d1","4,688.268290481691729467","No"
"0x424e1ec800a62f9dfa73c5381d1d514d5e3e84e8","4,670.416966257434915431","No"
"0x39a05e657a8914d5458ba54e986667c697c05cb9","4,642.226097344995415346","No"
"0x14161c2f728a6f7d26ca65b4825a55fd25f36509","4,612.625208829627955761","No"
"0xa1ae27e8a5dae8aa33b404fff38174626766c41d","4,606.018436315269860038","No"
"0xffb7c8fbc35db3b728935fda028f1e700476fd23","4,602.435027519467727326","No"
"0x4109bc5a34474ffb3d377f16f79e53612bd29bdd","4,587.811883936304138937","No"
"0x69f4652acd2909f0f4395548864b908fdfbb15f2","4,567.012409577768745142","No"
"0xfa23663ce51fc05b7937fc1efa586b6439e498aa","4,555.695819756879990989","No"
"0x6246a5aec71312e685dc6b9307c0d83f42c6f5c3","4,485.370142080341776611","No"
"0xdeb69c198bb5f3b59f67d340529fab0b67eae9e9","4,476.972472538241474797","No"
"0xffc52f11937f103156239119c9fbfb7ec96bc396","4,460.788681203747250555","No"
"0x76d5450cb9da1c0f68b2ba389819f647197bdf9c","4,428.865378705747161335","No"
"0xc0c6a8c4d871803cb53123c62bb6936fd2e91a36","4,427.832636882908811914","No"
"0xdc7740f495c46ae5919e67f55b7d6d268cc0bc1c","4,411.977260981667780663","No"
"0x58ee07b42f79c07dbc16221e24eb815add25b407","4,321.645140254527156546","No"
"0xaca95715bff7184fe2f3fb8885c9fcb1ee9c6784","4,262.347652131976925436","No"
"0x7aa4e7e6ffddd9ebe75624e279fe5a501d8ece2f","4,255.227538511896685706","No"
"0x208153e433f8844e2b5ba35436a133558f9b952f","4,237.637573667050245976","No"
"0x9b8cdc89d56ad6c8712687802d8c3e62323375ec","4,234.925845198692719654","No"
"0x56cd3cc2ad58e2ae19d9f38ecea43f496f8cb355","4,226.94743782367097487","No"
"0x896dfa1130edde7f661beb049fdde981628fb412","4,161.504390409622361947","No"
"0xc7ddd17a41c6ec29321428c354620998ac93ec74","4,142.468024541270570147","No"
"0x06212d6ab2c4e92c2e4b4c56b3ab85046cd2faaa","4,113.399432011285831838","No"
"0x195db579b32de47174bcd1d892e1941d8f00111c","4,084.475925930067421598","No"
"0x8325ea6ad84fcba60e93314d26ee7c8fa98cefb7","4,073.852320972753602907","No"
"0xf96b39319bb6ce5e264b62594a10ecc11eddd058","4,062.258084153721962581","No"
"0x42edcd13c20ccea7fd8c01a9778fff65d2e26cc1","4,057.75397898658095431","No"
"0x115b6ed682bd239a69dfe975a9bf793e1ab25e0f","4,045.698918726743841193","No"
"0x2ea249ac8a8beb36557a5273a7d2ebd868b0aecb","4,014.027933854195700051","No"
"0x5580b04219848dcb12530b5b3a9961904cea41b9","4,001","No"
"0x42d9a6b8dfdcab3f3da82e22ebd38874ec2ec537","4,000.000000002867262613","No"
"0x74a87b0a5bd00e1db8381a7ca498a87d2987a0dc","4,000","No"
"0xdc5fbe9cb9b41cf0ba992c7deebbc1b0073949b7","3,947.396376554158887443","No"
"0x48d7fbd4d0d189eaaf318f1bfd1a2f506f95acb2","3,909.834307749850469858","No"
"0x7eef5fc71255da5553268b38cb74b4df8d967c2a","3,894.274917587297805624","No"
"0xcd09095e89299e912c094f785e4fa6af8c308465","3,878.283493093965509945","No"
"0xcc55024dcef785f97e0e2a54eb55963e9f0796c1","3,832.066386055842320253","No"
"0xc17c1f8ee71ec19a921b1487cef5420110b6e5cf","3,822.228875576943936175","No"
"0xa602d6ce3ac66823496ebde55d4beff2f7338ae0","3,812.271486278418451582","No"
"0x8d2aaf08b54530e456232a8c3385e51c27b282e6","3,782.0028082906088744","No"
"0x9bb5b1f59804262c73a74f01008e8faae8c3d63d","3,776.54614924987351989","No"
"0xe4b2e896c279ea39ac284d7bb8bf185e41b88557","3,767.931017457852518776","No"
"0xf1d7a0255504ce0f2521068345414f91e16352c7","3,765.954800131469978702","No"
"0x00b1dfe1232729feb8ce0d77d150abd105b74943","3,724.08959025640733791","No"
"0xef424e4a67ebfcbc294ac32e7994c54fa784ebd9","3,705.050251705390146014","No"
"0xde1ada58f24ed627dc1ddd728b3e0c25d238c5ae","3,675.106242454857990471","No"
"0xb03e8e346082639cb8ec2f123392012ce3607848","3,667.547931931165489927","No"
"0xe68cc3f35f035f03ac93b7cf87d2112c906f61c2","3,649.014336262287385157","No"
"0xb9b35806c35d65766b74f7ac61efdfcbf45ee23d","3,647.043250584701202132","No"
"0x4225c8cdd74bbe9b91462b9a469b2069732ff7c9","3,629.516840895955766299","No"
"0x524b168586d9fd7f57b2337c659af6be4d88ec1f","3,616.905114817345264105","No"
"0xb5a5ce73e838ae04f64e25c9e2530b1a47a1d83a","3,614","No"
"0x25f5e3aba6ec8afb0659e2a0dde3f394a894e05b","3,597.649760229173337124","No"
"0x9cd2ecb237a2127e99030e0fff8de2456ec49188","3,568.857944777861296897","No"
"0xda586734fcc01764c31d6b7a3e57bc0ba7708b76","3,566.571192507225690901","No"
"0x85fbf7be99a442a7068d4324fb26c26285d0e53c","3,562","No"
"0x1ecb2f6c474829c07fec4930f418ba149e08df0a","3,535.647586718339808605","No"
"0x1e8cd92d5e4c526338e9b3ca9d44eba0696ca001","3,529.588481455784506777","No"
"0x055e7aafbd8f98b7a31312adf9f19a674319c9cd","3,526.965813308139015554","No"
"0xedf70559ff834478b2dbc0ecc56fc16e30af9873","3,520.246944937832203323","No"
"0xcf998acf24bda30833a98d1a530f0373bc4a69e1","3,517.25986146773656636","No"
"0x89ebb306793f96058ffc54699c7a93e1e5333504","3,513.596117558649546757","No"
"0xe414406cbdb653eb681333c5bc3c06bd10192d81","3,501.883849050514503428","No"
"0x12a34b83b9b6e8e5af4cf527231ccc0079f3a8e6","3,500","No"
"0xbda0fca3345e13edf987a08b78441db1eee0cbaa","3,463.397209455722316382","No"
"0x15a206899ced2a573463ac590c984d6c9b4e7881","3,462.585609059513300019","No"
"0xa522ea457df9aa749f52d8eaf3b96dad16af8d57","3,450.526478187755841955","No"
"0x7f39a4f5c274599e235fa85c4fc80448b2355ea2","3,435.749293620028441626","No"
"0x22bb99417d7de49fb27ea360e49aba81749b4376","3,424.000000000000715181","No"
"0x7fde1a036108956af11899db914881816927783e","3,423.136406186703545754","No"
"0xe6dd9867bb8cdaaa9c8e17b296bfe413ec96dd0b","3,401.864859462148749335","No"
"0x6df745fbd68b7e19c5d4120c425a7d51d4f3f5e3","3,379.686803368020603699","No"
"0x68f64a1796253db83b1362954d50e9b14da74b68","3,374.981690867303445318","No"
"0x6aa3197b1a6ecebfa16e7e15698a69823637f67d","3,281.710137445254929692","No"
"0xc24f08968922464bcbf666519b7eb513ca20ba92","3,280.476172327000514371","No"
"0xd07fbbbf1f996397c2a301dd260abd533a2ee013","3,277.178661338603500401","No"
"0x8d2c6e5212b60d2a438ed294571c048b22724062","3,251.917725419947768113","No"
"0xa7375a971854f454355af2ecac68335b00ee7a72","3,191.443390701846039177","No"
"0x5e7b31a8fcd20389acda3e13fbc48b0e8f42a004","3,185.483163083549759253","No"
"0x306fe063c24460332fe338c5ccd79c3e40d4b252","3,160.89488291837139548","No"
"0x97a408dc51f79c0a658c31d35f5308cefbd04efb","3,146.78749761542545822","No"
"0xec235abeee38b798266e5d27c1cb6f65a8925fbe","3,137.434627528137039086","No"
"0xcc6472d14252c58ffcc9e549bd14a7cb89151853","3,137.055783208417623614","No"
"0x887edd5ddda123c52a1964d57dcaf8d55d513124","3,095.750377126256005023","No"
"0x446a0355ab5aa5988a397145bb455cb6764f442e","3,080.284366320859303286","No"
"0x9a4cc1cf39986f1bed1daa3f0b0544c4a6af3f5f","3,073.408332551829035369","No"
"0xc96bdbf241dfa7ddf8fe4f2dbb8439777b715232","3,065.5761046368055283","No"
"0x3345d33b85e3745b5d6736a8fca667b7a117528e","3,059.085842220617932747","No"
